Time,Charleville Mall,Charleville Mall Cyclist IN,Charleville Mall Cyclist OUT,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist IN,Clontarf - James Larkin Rd Cyclist OUT,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist IN,Clontarf - Pebble Beach Carpark Cyclist OUT,Drumcondra Cyclists 1,Drumcondra Cyclists 1 Cyclist IN,Drumcondra Cyclists 1 Cyclist OUT,Drumcondra Cyclists 2,Drumcondra Cyclists 2 Cyclist IN,Drumcondra Cyclists 2 Cyclist OUT,Griffith Avenue Clare Rd,Griffith Avenue Clare Rd Cyclist In,Griffith Avenue Clare Rd Cyclist Out,Griffith Avenue Lane Side,Griffith Avenue Lane Side Cyclist In,Griffith Avenue Lane Side Cyclist Out,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B,North Strand Rd S/B,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
20/01/2025 14:00,0,0,0,22,12,10,33,15,18,0,0,0,0,0,0,18,18,0,14,14,0,104,55,49,0,0,,,,57,0,57
20/01/2025 15:00,0,0,0,29,11,18,59,25,34,0,0,0,0,0,0,54,54,0,14,14,0,142,88,54,0,0,,,,61,0,61
20/01/2025 16:00,0,0,0,44,17,27,73,22,51,0,0,0,0,0,0,37,37,0,11,11,0,246,157,89,0,0,,,,97,0,97
20/01/2025 17:00,0,0,0,69,13,56,114,19,95,0,0,0,0,0,0,37,37,0,17,17,0,362,274,88,0,0,,,,151,0,151
20/01/2025 18:00,0,0,0,59,10,49,103,22,81,0,0,0,0,0,0,20,20,0,9,9,0,253,185,68,0,0,,,,126,0,126
20/01/2025 19:00,0,0,0,28,4,24,46,9,37,0,0,0,0,0,0,11,11,0,12,12,0,145,102,43,0,0,,,,56,0,56
20/01/2025 20:00,0,0,0,15,3,12,30,9,21,0,0,0,0,0,0,9,9,0,13,13,0,96,64,32,0,0,,,,53,1,52
20/01/2025 21:00,0,0,0,10,7,3,16,8,8,0,0,0,0,0,0,10,10,0,5,5,0,57,33,24,0,0,,,,37,1,36
20/01/2025 22:00,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,7,7,0,1,1,0,54,38,16,0,0,,,,26,0,26
20/01/2025 23:00,0,0,0,2,0,2,3,0,3,0,0,0,0,0,0,4,4,0,1,1,0,20,17,3,0,0,,,,19,0,19
21/01/2025 00:00,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,9,5,4,0,0,,,,8,0,8
21/01/2025 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,4,3,1,0,0,,,,2,0,2
21/01/2025 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,3,0,3
21/01/2025 03:00,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,,,,2,0,2
21/01/2025 04:00,0,0,0,2,1,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,0,0,,,,4,0,4
21/01/2025 05:00,0,0,0,7,6,1,6,4,2,0,0,0,0,0,0,3,3,0,2,2,0,32,7,25,0,0,,,,1,0,1
21/01/2025 06:00,0,0,0,24,20,4,37,28,9,0,0,0,0,0,0,8,8,0,9,9,0,121,30,91,0,0,,,,8,0,8
21/01/2025 07:00,0,0,0,76,60,16,98,76,22,0,0,0,0,0,0,17,17,0,26,26,0,329,55,274,0,0,,,,16,0,16
21/01/2025 08:00,0,0,0,82,61,21,131,99,32,0,0,0,0,0,0,44,44,0,99,99,0,757,110,647,0,0,,,,61,2,59
21/01/2025 09:00,0,0,0,57,36,21,74,54,20,0,0,0,0,0,0,18,18,0,17,17,0,311,68,243,0,0,,,,37,0,37
21/01/2025 10:00,0,0,0,37,20,17,38,19,19,0,0,0,0,0,0,7,7,0,9,9,0,93,22,71,0,0,,,,21,0,21
21/01/2025 11:00,0,0,0,47,20,27,56,22,34,0,0,0,0,0,0,8,8,0,8,8,0,79,25,54,0,0,,,,31,1,30
21/01/2025 12:00,0,0,0,41,24,17,57,33,24,0,0,0,0,0,0,13,13,0,11,11,0,105,41,64,0,0,,,,32,0,32
21/01/2025 13:00,0,0,0,32,16,16,47,19,28,0,0,0,0,0,0,17,17,0,6,6,0,101,48,53,0,0,,,,72,0,72
21/01/2025 14:00,0,0,0,31,13,18,48,20,28,0,0,0,0,0,0,19,19,0,9,9,0,109,60,49,0,0,,,,55,1,54
21/01/2025 15:00,0,0,0,54,18,36,65,22,43,0,0,0,0,0,0,51,51,0,22,22,0,153,97,56,0,0,,,,62,0,62
21/01/2025 16:00,0,0,0,61,18,43,80,28,52,0,0,0,0,0,0,43,43,0,29,29,0,269,178,91,0,0,,,,129,1,128
21/01/2025 17:00,0,0,0,84,19,65,125,20,105,0,0,0,0,0,0,40,40,0,22,22,0,465,360,105,0,0,,,,244,2,242
21/01/2025 18:00,0,0,0,75,18,57,116,22,94,0,0,0,0,0,0,24,24,0,18,18,0,341,266,75,0,0,,,,173,0,173
21/01/2025 19:00,0,0,0,43,10,33,65,15,50,0,0,0,0,0,0,22,22,0,11,11,0,186,116,70,0,0,,,,90,0,90
21/01/2025 20:00,0,0,0,32,11,21,35,13,22,0,0,0,0,0,0,13,13,0,9,9,0,119,83,36,0,0,,,,51,0,51
21/01/2025 21:00,0,0,0,6,2,4,17,5,12,0,0,0,0,0,0,8,8,0,8,8,0,83,55,28,0,0,,,,63,0,63
21/01/2025 22:00,0,0,0,4,2,2,9,5,4,0,0,0,0,0,0,6,6,0,8,8,0,51,39,12,0,0,,,,33,0,33
21/01/2025 23:00,0,0,0,3,3,0,4,3,1,0,0,0,0,0,0,1,1,0,0,0,0,26,14,12,0,0,,,,30,0,30
22/01/2025 00:00,0,0,0,3,2,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,9,3,0,0,,,,16,0,16
22/01/2025 01:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,9,6,3,0,0,,,,2,0,2
22/01/2025 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,2,0,2
